title,year,director,genres,country,language,rating,votes
"船长二世 Steamboat Bill, Jr.",1928,查尔斯·赖斯纳 / 巴斯特·基顿,剧情 / 喜剧 / 动作 / 爱情 / 家庭,美国,英语,8.6,5440
古立特宇宙 グリッドマン ユニバース,2023,雨宫哲,动画,日本,日语,8.6,3679
男子游泳部剧场版：通往世界的路之梦 劇場版 Free! -Road to the World- 夢,2019,河浪荣作,剧情 / 动画 / 运动,日本,日语,8.6,2156
空之境界 终章 空之境界 劇場版 空の境界 終章 空の境界,2010,近藤光,动画,日本,日语,8.6,12755
母亲的城堡 Le château de ma mère,1990,伊夫·罗贝尔,剧情 / 喜剧 / 爱情 / 传记 / 冒险,法国,法语,8.6,6715
埃奇威尔爵士之死 Poirot: Lord Edgware Dies,2000,Brian Farnham,悬疑 / 犯罪,英国,英语,8.6,3396
落叶 Dead Leaves,2004,今石洋之,喜剧 / 动作 / 科幻 / 动画 / 冒险,日本,日语,8.6,8335
假面骑士W FOREVER AtoZ/命运的盖亚记忆存储条 仮面ライダーW FOREVER AtoZ/運命のガイアメモリ,2010,坂本浩一,剧情,日本,日语,8.6,3066
高、低与脆弱之间 Haut bas fragile,1995,雅克·里维特,喜剧 / 悬疑 / 歌舞,法国 / 瑞士,法语,8.6,1898
异乡人：上海的芥川龙之介 ストレンジャー～上海の芥川龍之介～,2019,加藤拓,剧情 / 传记,日本,日语,8.6,16038
冰果OAD：应该持有之物 氷菓 持つべきものは,2013,武本康弘,剧情 / 动画,日本,日语,8.6,7150
笔中情,1982,颜碧丽,剧情 / 动作 / 爱情 / 古装,中国大陆,普通话,8.6,4185
理查三世 Richard III,2016,多米尼克·库克,剧情 / 传记 / 历史,英国,英语,8.6,3337
宅男腐女恋爱真难 OAD ヲタクに恋は難しい それは、いきなりおとづれた＝恋,2019,平池芳正 / 古贺一臣,动画,日本,日语,8.6,1745
霹雳五号 Short Circuit,1986,约翰·班德汉姆,喜剧 / 科幻 / 家庭,美国,英语,8.6,14430
待客之道 Our Hospitality,1923,约翰·布莱斯通 / 巴斯特·基顿,喜剧 / 爱情 / 惊悚,美国,英语,8.6,6971
快乐的结局 Šťastný konec,1967,奥德里奇·利普斯基,喜剧,捷克斯洛伐克,捷克语,8.6,4157
滑铁卢战役 Waterloo,1970,谢尔盖·邦达尔丘克,剧情 / 动作 / 历史 / 战争,意大利 / 苏联,英语,8.6,3957
拿破仑 Napoléon,1927,阿贝尔·冈斯,剧情 / 传记 / 历史 / 战争,法国,法语,8.6,1967
毕加索的奇异旅程 Picassos äventyr,1978,塔格·丹尼尔松,喜剧,瑞典,英语 / 芬兰语 / 法语 / 德语 / 意大利语 / 俄语 / 瑞典语 / 西班牙语 / 拉丁语,8.6,5880
碧波女贼 Bandits,1997,卡蒂娅·冯·加尼尔,剧情 / 音乐,德国 / 法国,德语 / 英语,8.6,3215
泰勒·汤姆林森：瞧你内样 Taylor Tomlinson: Look at You,2022,Kristian Mercado,脱口秀,美国,英语,8.6,2520
飞天小女警Z 出ましたっ!パワパフガールズZ,2006,石黑育 / 胜间田具治 / 长峰达也 / 植田秀仁 / 地冈公俊 / 高山秀树 / 中村哲治 / 岩井隆央 / 杉山庆一 / 渡边纯央 / 木村延景 / 茉田哲明 / 秦义人 / 后藤康德,动作 / 科幻 / 动画 / 儿童,日本,日语,8.6,1496
明日住宅 House of Tomorrow,1949,Tex Avery,喜剧 / 动画,美国,英语,8.6,575
隐藏的恋情 Un amour à taire,2005,克里斯蒂安·富尔,剧情 / 爱情 / 同性 / 战争,法国,法语,8.6,10539
父亲的荣耀 La Gloire de Mon Père,1990,伊夫·罗贝尔,剧情 / 传记 / 冒险,法国,法语,8.6,4468
反叛的鲁路修剧场版3：皇道 コードギアス 反逆のルルーシュ Ⅲ 皇道,2018,谷口悟朗,动作 / 科幻 / 动画,日本,日语,8.6,3372
梁山伯与祝英台,1954,桑弧 / 黄沙,爱情 / 奇幻 / 戏曲,中国大陆,汉语普通话,8.6,2353
土地与尘埃 خاکستر و خاک‎‎,2004,阿提克·拉希米,剧情,阿富汗 / 法国,达里语 / 普什图语,8.6,2434
静静的顿河 Тихий Дон,1957,谢尔盖·格拉西莫夫,剧情 / 爱情 / 历史 / 战争,苏联,俄语,8.6,3471
伯特伦旅馆之谜 Marple: At Bertram's Hotel,2007,丹·泽夫,悬疑 / 犯罪,英国,英语,8.6,3762
机动战士高达 剧场版Ⅰ 機動戦士ガンダム,1981,富野由悠季 / 藤原良二,剧情 / 动作 / 科幻 / 动画,日本,日语,8.6,3002
青春之旅OAD：烟火大会篇 アオハライド PAGE.13,2014,吉村爱,爱情 / 动画,日本,日语,8.6,2784
宅男腐女恋爱真难 OAD3 ヲタクに恋は難しい 社員旅行と願いごと,2021,高野やよい,动画,日本,日语,8.6,904
神秘博士：下一位博士 Doctor Who: The Next Doctor,2008,Andy Goddard,科幻,英国,英语,8.6,5909
天伦之旅 Stanno tutti bene,1990,朱塞佩·托纳多雷,剧情,意大利 / 法国,意大利语,8.6,5531
莎乐美 Salomé,2002,卡洛斯·绍拉,剧情 / 歌舞,西班牙,英语 / 西班牙语,8.6,4192
偶然与巧合 Hasards ou coïncidences,1998,克洛德·勒卢什,剧情,法国 / 加拿大,法语,8.6,2810
白色巨塔 白い巨塔,1966,山本萨夫,剧情,日本,日语,8.6,2515
金田一少年事件簿：雪夜叉传说杀人事件 金田一少年の事件簿 雪夜叉伝説殺人事件,1995,堤幸彦,悬疑 / 恐怖 / 犯罪,日本,日语,8.6,2012
少女与战车 最终章 第4话 ガールズ＆パンツァー 最終章 第4話,2023,水岛努,动画,日本,日语,8.6,557
龙种 Dragon Seed,1944,哈罗德·S.巴奎特 / 杰克·康威,剧情 / 历史 / 战争,美国,英语 / 日语,8.6,4993
冷面天使 エンジェル伝説,1996,贝泽幸男,动画,日本,日语,8.6,2943
丁丁历险记之太阳神的囚徒 Tintin et le temple du soleil,1969,Raymond Leblanc,动画 / 悬疑 / 冒险,法国 / 比利时 / 瑞士,法语,8.6,2178
"玩家马布斯博士 Dr. Mabuse, der Spieler",1922,弗里茨·朗,悬疑 / 惊悚 / 犯罪,德国,德语,8.6,2170
耶稣基督万世巨星 Jesus Christ Superstar - Live Arena Tour,2012,Laurence Connor,,英国,英语,8.6,2050
给斯大林的礼物 Подарок Сталину,2008,鲁斯坦·阿卜杜拉舍夫,剧情,哈萨克斯坦 / 俄罗斯 / 波兰 / 以色列,俄语 / 哈萨克语 / 希伯来语,8.6,1812
赛文奥特曼 比地球更久远 ウルトラセブン 地球より永遠に,1998,神澤信一,动作 / 科幻,日本,日语,8.6,1250
机动战士高达UC 剧场版 第二幕：红色彗星 機動戦士ガンダムUC 劇場版 epicode 2: 赤い彗星,2010,古桥一浩,动作 / 科幻 / 动画,日本,日语,8.6,624
少女☆歌剧 Revue Starlight Rondo Rondo Rondo 少女☆歌劇 レヴュースタァライト ロンド・ロンド・ロンド,2020,古川知宏 / 小出卓史,动画 / 音乐 / 奇幻,日本,日语,8.6,520
"亨利四世：第一部分 Henry IV, Part 1",2012,理查德·艾尔,剧情 / 历史,英国 / 美国,英语,8.6,11119
"亨利四世：第二部分 Henry IV, Part 2",2012,理查德·艾尔,剧情 / 历史,英国,英语,8.6,9033
女王的教室特别篇  前篇～墮天使～ 女王の教室スペシャル エピソード1〜堕天使〜,2006,大塚恭司,剧情,日本,日语,8.6,7430
神秘博士：最后的圣诞 Doctor Who: Last Christmas,2014,保罗·威尔姆斯赫斯特,剧情 / 科幻,英国,英语,8.6,4582
纯情罗曼史 OAD 純情ロマンチカ OAD,2012,今千秋,动画 / 同性,日本,日语,8.6,4146
遗失的世界 The Lost World,1999,理查德·富兰克林,动作 / 科幻 / 冒险,美国,英语,8.6,2767
犯罪现场调查完结篇：不朽 CSI: Immortality,2015,路易斯·肖·米利托,犯罪,美国,英语,8.6,2403
救命！ Help!,1965,理查德·莱斯特,喜剧 / 悬疑 / 歌舞 / 奇幻,英国,英语,8.6,1676
海贼王 东海特别篇 路飞与四位伙伴的大冒险！！ ONE PIECE エピソードオブ東の海～ルフィと4人の仲間の大冒険!!～,2017,大塚隆史,动画 / 奇幻 / 冒险,日本,日语,8.6,1276
世界上的某个地方 Un Lugar en el mundo,1992,阿道夫·阿里斯塔里安,剧情,阿根廷 / 西班牙 / 乌拉圭,西班牙语,8.6,1032
来玩游戏吧 OAD あそびあそばせ OAD,2018,岸诚二,喜剧 / 动画,日本,日语,8.6,873
精灵宝可梦：皮卡丘与伊布☆好朋友 ピカチュウとイーブイフレンズ,2013,汤山邦彦 / 浅田裕二,动画,日本,日语,8.6,742
卡拉马佐夫兄弟 Братья Карамазовы,1969,基里尔·拉夫罗夫 / 伊万·佩里耶夫 / 米哈伊尔·乌里扬诺夫,剧情,苏联,俄语,8.6,634
机动战士高达UC 剧场版 第三幕：拉普拉斯的亡灵 機動戦士ガンダムUC 劇場版 epicode 3: ラプラスの亡霊,2011,古桥一浩,动作 / 科幻 / 动画,日本,日语,8.6,611
大约在密歇根 Possibly in Michigan,1983,Cecelia Condit,恐怖 / 音乐,美国,英语,8.6,509
生活艰难但是快乐 ピカ☆ンチ LIFE IS HARDだけどHAPPY,2002,堤幸彦,剧情,日本,日语,8.6,9716
神秘博士：瑞芙·桑恩的丈夫们 Doctor Who: The Husbands of River Song,2015,道格拉斯·麦金农,科幻,英国,英语,8.6,4806
木更津猫眼 日本篇 木更津キャッツアイ 日本シリーズ,2003,金子文紀,剧情 / 喜剧,日本,日语 / 英语 / 韩语,8.6,3271
生死花园 Effroyables jardins,2003,让·贝克,剧情,法国,法语,8.6,3128
香巴拉信使,2007,俞钟,剧情,中国大陆,汉语普通话,8.6,2405
未生 미생 프리퀄,2013,孙泰谦,剧情,韩国,韩语,8.6,2218
赛文奥特曼 果实成熟之日 ウルトラセブン 果実が熟す日,1999,高野敏幸,剧情 / 动作 / 科幻,日本,日语,8.6,1178
阿鹦爱说笑 Paulie,1998,John Roberts,剧情 / 喜剧 / 冒险,美国,英语,8.6,1109
伙伴 Company,2011,隆尼·普莱斯,剧情 / 喜剧 / 歌舞,美国,英语,8.6,924
妄想学生会2 OAD2 生徒会役員共* OAD2,2015,金泽洪充,喜剧 / 动画,日本,日语,8.6,741
机动战士高达UC 剧场版 第五幕：黑色独角兽 機動戦士ガンダムUC 劇場版 epicode 5: 黒いユニコーン,2012,古桥一浩,动作 / 科幻 / 动画,日本,日语,8.6,628
飞哥与小佛：星球大战 Phineas and Ferb: Star Wars,2014,,喜剧 / 动画 / 家庭,美国,英语,8.6,469
妄想学生会2 OAD7 生徒会役員共* OAD7,2019,金泽洪充,动画,日本,日语,8.6,344
男子游泳部 第三季 TV未放送第0话 Free! -Dive to the Future- 第0話 早春のビルドアシプ！,2018,河浪荣作,动画 / 运动,日本,日语,8.6,331
剧场版 明日之丈 劇場版 あしたのジョー,1980,福田陽一郎,剧情 / 动作 / 动画,日本,日语,8.5,150
特搜战队刑事连者 20th Fireball Booster 特捜戦隊デカレンジャー20thトゥエニスファイヤーボール・ブースター,2024,渡边胜也,动作 / 科幻,日本,日语,8.5,113
铁达尼号沉没记 Titanic,1996,罗伯特·里伯曼,剧情 / 动作 / 爱情 / 历史 / 灾难,加拿大 / 美国,英语,8.6,6505
生活艰难所以快乐 ピカ☆☆ンチ LIFE IS HARDだからHAPPY,2004,堤幸彦,剧情,日本,日语,8.6,7724
维多利亚的秘密2011时装秀 The Victoria's Secret Fashion Show 2011,2011,哈密什·汉密尔顿,真人秀,美国,英语,8.6,5721
灵犬莱西 Lassie Come Home,1943,弗雷德·威尔科克斯,剧情 / 家庭 / 冒险,美国,英语,8.6,3152
割草叔叔 Lawn Dogs,1997,约翰·杜根,剧情,英国,英语,8.6,4314
龙珠Z特别篇：绝望的反抗!! 仅存的超战士悟饭和特兰克斯 ドラゴンボールZ 絶望への反抗!!残された超戦士・悟飯とトランクス,1993,Ueda,动画,日本,日语,8.6,2779
两头笨狗 2 Stupid Dogs,1993,多诺文·库克,喜剧 / 动画,美国,英语,8.6,2347
巴斯克维尔的猎犬 The Hound of the Baskervilles,1988,Brian Mills,悬疑 / 恐怖 / 犯罪,英国,英语,8.6,2480
灌篮高手 TV版特典 スラムダンク 決意の湘北バスケ部,1994,坂本信人,动画,日本,日语,8.6,2419
祥林嫂,1978,岑范 / 罗君雄,戏曲,中国大陆,汉语普通话,8.6,1870
机动战士高达 第08MS小队 三次元的战斗 機動戦士ガンダム 第08MS小隊 三次元との戦い,2013,绵田慎也,科幻 / 动画,日本,日语,8.6,1529
非凡的故事 Historias extraordinarias,2008,马里亚诺·利纳斯,剧情,阿根廷,西班牙语,8.6,1224
孙悟空三打白骨精,1962,杨小仲 / 俞仲英,剧情 / 奇幻 / 戏曲,中国大陆,汉语普通话 / 吴语,8.6,1086
哈姆雷特 Гамлет,1964,Grigori Kozintsev,剧情,苏联,俄语,8.6,898
堀桑与宫村君 OVA4 堀さんと宮村くん -夏風邪-,2018,相浦和也,动画,日本,日语,8.6,785
妄想学生会2 OAD6 生徒会役員共* OAD6,2017,金泽洪充,喜剧 / 动画,日本,日语,8.6,519
赵军的秘密,2005,安地,,中国大陆,汉语普通话,8.6,389
红色 Red,2018,迈克尔·格兰达吉,剧情,英国,英语,8.6,2103
少年派的奇幻漂流 National Theatre Live: Life of Pi,2023,Max Webster,剧情,英国,英语,8.6,2103
耶稣传 Jesus,1979,约翰·克里什 / 彼得·赛克斯,剧情 / 家庭 / 传记 / 历史,美国,英语,8.6,1748
白线流：旅行的诗 白線流し 旅立ちの詩,2001,高桥正秀,剧情,日本,日语,8.6,1676
静谧的生活 طبیعت بی جان,1974,苏赫拉布·沙希德·萨利斯,剧情,伊朗,波斯语,8.6,1426
雪行者 The Snow Walker,2003,查尔斯·马丁·史密斯,剧情 / 冒险,加拿大,英语,8.6,1629
"断魂枪声 Bang, Bang, You're Dead",2002,盖·费尔兰德,剧情 / 惊悚 / 犯罪,美国 / 加拿大,英语,8.6,1328
秀逗魔导士RETURN スレイヤーズ RETURN,1996,渡边浩,喜剧 / 动画 / 奇幻,日本,日语,8.6,1189
摇曳百合 暑假时光 ゆるゆり なちゅやちゅみ！,2014,畑博之 / 平牧大辅,剧情 / 动画,日本,日语,8.6,1251
妄想学生会新OVA2 生徒会役員共新OVA2,2013,金泽洪充,喜剧 / 动画,日本,日语,8.6,1053
棒球英豪2：再见的礼物 タッチ2 さよならの贈り物,1986,杉井仪三郎,剧情 / 动画,日本,日语,8.6,944
海豚便利店 まかせてイルか！,2004,大地丙太郎,动画,日本,日语,8.6,885
特雷弗·诺亚：那是种族歧视 Trevor Noah: That's Racist,2012,戴维·保罗·迈耶,喜剧 / 脱口秀,南非,英语 / 科萨语 / 祖鲁语,8.6,768
喧闹村的孩子们 Alla vi barn i Bullerbyn,1986,拉斯·霍尔斯道姆,家庭,瑞典,瑞典语,8.6,794
京都人的秘密欢愉~BLUE修业中~燃情之秋~ 京都人の密かな愉しみ Blue修業中 燃える秋,2021,源孝志,,日本,日语,8.6,642
海鸥 THE SEAGULL,2017,Yury Butusov,剧情 / 喜剧,俄罗斯,俄语,8.6,525
寅次郎的故事42：我的舅舅寅次郎 男はつらいよ ぼくの伯父さん,1989,山田洋次,喜剧,日本,日语,8.6,449
顶点时刻 Time at the Top,1999,Jim Kaufman,科幻 / 家庭,加拿大,英语,8.6,253
京都奈良梦华录,2017,李明熙,,中国香港,粤语,8.6,176
沧海无情 The Cruel Sea,1953,查尔斯·弗伦德,剧情 / 战争,英国,英语,8.6,136
"星星监狱两万年 20,000 Years in Sing Sing",1932,迈克尔·柯蒂兹,剧情 / 犯罪,美国,英语,8.5,149
喜剧中心查理·辛吐槽大会 Comedy Central Roast of Charlie Sheen,2011,Joel Gallen,喜剧 / 脱口秀,美国,英语,8.6,2796
樱桃小丸子：我喜欢的歌 さくらももこワールド ちびまる子ちゃん わたしの好きな歌,1992,須田裕美子 / 芝山努,动画 / 音乐 / 儿童,日本,日语,8.6,2243
龙珠Z特别篇：一个人的最终决战 挑战弗利萨的Z战士 孙悟空之父 ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,1990,Mitsuo Hashimoto,动画,日本,日语,8.6,2338
幻想嘉年华 Special Season カーニバル・ファンタズム Special Season,2013,岸诚二,喜剧 / 动画 / 奇幻,日本,日语,8.6,1789
堀桑与宫村君 OVA3 堀さんと宮村くん -好きだ-,2015,平川哲生,爱情 / 动画,日本,日语,8.6,1554
米娜的故事 Mina Tannenbaum,1994,马丁内·杜格森,剧情,荷兰 / 法国 / 比利时,法语,8.6,1255
荒野、黄金、大镖客 Dollar for the Dead,1998,Gene Quintano,西部,西班牙 / 美国,英语,8.6,1192
鲁邦三世：一美元战争 ルパン三世 1$マネーウォーズ,2000,殿胜秀树,喜剧 / 动作 / 动画 / 悬疑 / 犯罪 / 冒险,日本,英语 / 日语,8.6,1231
"河狸白毛历险记 Mèche Blanche, les aventures du petit castor",2008,菲利普·考尔德隆,家庭 / 冒险,法国,法语,8.6,1187
命运-冠位嘉年华 OVA1 Fate/Grand Carnival OVA 1st Season,2021,岸诚二,动画,日本,日语,8.6,967
小羊肖恩：圣诞大冒险 Shaun the Sheep: The Flight Before Christmas,2021,史蒂夫·考克斯,喜剧 / 动画,英国,英语,8.6,922
猫 Le chat,1971,皮埃尔·格兰尼亚-德弗利,剧情,法国 / 意大利,法语,8.6,756
亚尔斯兰战记 アルスラーン戦記,1991,浜津守,动画 / 冒险,日本,日语,8.6,695
剧场版 泰罗奥特曼：燃烧! 奥特6兄弟 劇場版 ウルトラマンタロウ 燃えろ! ウルトラ6兄弟,1973,山際永三,科幻,日本,日语,8.6,697
查理布朗的感恩节 A Charlie Brown Thanksgiving,1973,比尔·莫伦茨 / 菲尔·罗曼,剧情 / 喜剧 / 动画 / 儿童,美国,英语,8.6,609
鲁邦三世 Master File ルパン三世 Master File,2012,こだま兼嗣,动画,日本,日语,8.6,615
哆啦A梦：大雄与未来笔记本 ドラえもん のび太と未来ノート,1994,富永贞义 / 明石圣子,动画,日本,日语,8.6,551
哈克贝利·芬历险记 The Adventures of Huckleberry Finn,1984,,动画 / 冒险,澳大利亚,英语,8.6,479
小熊维尼与跳跳虎百亩森林惊魂记 My Friends Tigger and Pooh: The Hundred Acre Wood Haunt,2008,David Hartmann / Don MacKinnon,动画,美国,英语,8.6,497
今夕何夕3 World of Tomorrow Episode Three: The Absent Destinations of David Prime,2020,唐·赫兹菲尔德,动画,美国,英语,8.6,536
哆啦A梦生日SP：哆啦A梦的青之泪 ドラえもん誕生日スペシャル 「ドラえもんの青い涙」,2008,楠叶宏三 / 善聪一郎 / 寺本幸代,科幻 / 动画,日本,日语,8.6,357
对花枪 花枪缘,1985,任四亮 / 李广海,动作 / 戏曲,中国大陆,河南方言,8.6,335
麦克白 A Performance of Macbeth,1979,Philip Casson,剧情,英国,英语,8.6,318
面向东南方的男人 Hombre mirando al sudeste,1986,Eliseo Subiela,剧情 / 音乐,阿根廷,西班牙语,8.6,278
白方礼,2008,马建军,剧情 / 传记,中国大陆,汉语普通话,8.6,278
玉响完结篇第四部：朝 たまゆら 卒業写真 第4部 朝 あした,2016,佐藤顺一,动画,日本,日语,8.6,250
胭脂,1997,张蓉桦,爱情 / 悬疑 / 古装,中国大陆,越剧,8.5,189
Chanel N°5: The Film,2004,巴兹·鲁赫曼,,美国,英语,8.6,184
新巴比伦 Новый Вавилон,1929,格里高利·柯静采夫 / 列昂尼德·塔拉乌别尔格,剧情 / 历史,苏联,俄语,8.6,171
特权 Privilege,1967,彼得·沃特金,剧情 / 喜剧 / 科幻 / 音乐,英国,英语,8.6,140
美好的世界 Un mundo maravilloso,2006,Luis Estrada,剧情 / 喜剧 / 惊悚,墨西哥,西班牙语,8.5,141
反攻中途岛 Wing and a Prayer,1944,亨利·哈撒韦,剧情 / 动作 / 战争,美国,英语,8.6,142
魔法之星爱美 蝉时雨 魔法のスター マジカルエミ 蝉時雨,1986,安浓高志,动画,日本,日语,8.6,128
男人的城堡 Man's Castle,1933,弗兰克·鲍沙其,剧情 / 爱情,美国,英语,8.6,125
命运之夜原型 Fate/Prototype,2011,岸诚二,剧情,日本,日语,8.6,3365
宾虚 Ben-Hur: A Tale of the Christ,1925,弗雷德·尼勃罗 / 查尔斯·布莱宾 / 克里斯蒂·卡本纳 / 约瑟夫·贾德森·科恩 / 雷克斯·英格拉姆,剧情 / 爱情 / 冒险,美国,英语,8.6,1843
谁在那儿歌唱？ Ko to tamo peva,1980,斯洛博丹·希扬,喜剧,南斯拉夫,塞尔维亚-克罗地亚语,8.6,2056
中秋奇妙游,2021,路红莉 / 李鹏,音乐 / 歌舞 / 历史 / 戏曲,中国大陆,汉语普通话,8.6,1466
莫扎特传 National Theatre Live: Amadeus,2017,Michael Longhurst,剧情,英国,英语,8.6,1238
哆啦A梦族：怪盗哆啦邦谜样的挑战书 ザ☆ドラえもんズ 怪盗ドラパン謎の挑戦状！,1997,米谷良知,动画,日本,日语,8.6,1042
